,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime
986,65,350,12.0,True,37.0,True,65053.0
987,62,78,2.0,True,31.0,True,65115.0
988,81,192,654.0,True,382.0,True,65196.0
989,44,373,15.0,True,21.0,True,65240.0
990,29,340,22.0,True,31.0,True,65269.0
991,4,67,8.0,True,72.0,True,65273.0
992,86,67,2.0,True,13.0,True,65359.0
993,37,146,9.0,True,54.0,True,65396.0
994,7,196,3598.0,False,1100.0,False,65403.0
995,81,228,74.0,True,77.0,True,65484.0
996,100,107,5.0,True,16.0,True,65584.0
997,80,1,72.0,True,78.0,True,65664.0
998,95,329,5.0,True,12.0,True,65759.0
999,124,253,178.0,True,143.0,True,65883.0
1000,1,119,272.0,True,227.0,True,65884.0
1001,10,152,288.0,True,268.0,True,65894.0
1002,22,215,231.0,True,92.0,True,65916.0
1003,63,157,220.0,True,1097.0,True,65979.0
1004,70,238,22.0,True,29.0,True,66049.0
1005,115,63,273.0,True,115.0,True,66164.0
1006,85,215,101.0,True,154.0,True,66249.0
1007,75,344,10.0,True,62.0,True,66324.0
1008,44,356,52.0,True,126.0,True,66368.0
1009,47,434,88.0,True,285.0,True,66415.0
1010,79,410,3598.0,False,250.0,True,66494.0
1011,60,327,3598.0,False,689.0,False,66554.0
1012,128,260,3598.0,False,218.0,False,66682.0
1013,87,353,190.0,True,218.0,False,66769.0
1014,46,232,162.0,True,142.0,True,66815.0
1015,16,173,108.0,True,131.0,True,66831.0
1016,113,493,231.0,True,170.0,True,66944.0
1017,51,126,6.0,True,4.0,True,66995.0
1018,80,445,6.0,True,4.0,True,67075.0
1019,45,315,3598.0,False,2410.0,False,67120.0
1020,53,320,3.0,True,2.0,True,67173.0
1021,83,208,1289.0,True,462.0,False,67256.0
1022,37,308,17.0,True,106.0,True,67293.0
1023,25,124,33.0,True,1722.0,False,67318.0
1024,62,121,228.0,True,67.0,True,67380.0
1025,25,370,3598.0,False,384.0,True,67405.0
1026,128,499,5.0,True,109.0,True,67533.0
1027,24,184,7.0,True,536.0,True,67557.0
1028,16,263,10.0,True,1173.0,False,67573.0
1029,72,392,3598.0,False,422.0,True,67645.0
1030,63,191,23.0,True,264.0,True,67708.0
1031,28,68,8.0,True,104.0,True,67736.0
1032,14,268,10.0,True,255.0,True,67750.0
1033,65,265,8.0,True,1446.0,False,67815.0
1034,88,386,55.0,True,317.0,True,67903.0
1035,26,92,3598.0,False,2260.0,False,67929.0
1036,28,215,1634.0,True,2019.0,True,67957.0
1037,13,245,3598.0,False,2104.0,False,67970.0
1038,101,55,3598.0,False,1946.0,False,68071.0
1039,111,412,3598.0,False,2704.0,False,68182.0
1040,76,273,1928.0,True,2698.0,False,68258.0
1041,106,15,3598.0,False,1593.0,False,68364.0
1042,60,401,56.0,True,116.0,True,68424.0
1043,25,215,3598.0,False,598.0,False,68449.0
1044,34,429,64.0,True,66.0,True,68483.0
1045,35,357,3598.0,False,813.0,False,68518.0
1046,100,374,494.0,True,93.0,True,68618.0
1047,41,471,2698.0,True,1077.0,True,68659.0
1048,26,228,3598.0,False,1283.0,False,68685.0
1049,88,28,3598.0,False,469.0,True,68773.0
1050,82,282,3598.0,False,2637.0,False,68855.0
1051,62,14,3598.0,False,2209.0,True,68917.0
1052,100,196,3598.0,False,2163.0,False,69017.0
1053,61,168,3598.0,False,1928.0,False,69078.0
1054,91,483,3598.0,False,1130.0,False,69169.0
1055,1,306,3598.0,False,1571.0,False,69170.0
1056,68,265,3598.0,False,548.0,False,69238.0
1057,25,431,3598.0,False,2286.0,False,69263.0
1058,24,338,3598.0,False,2755.0,False,69287.0
1059,67,29,81.0,True,29.0,True,69354.0
1060,97,427,143.0,True,309.0,True,69451.0
1061,60,92,27.0,True,23.0,True,69511.0
1062,127,111,289.0,True,85.0,True,69638.0
1063,1,316,3598.0,False,2911.0,False,69639.0
1064,35,315,3598.0,False,1672.0,False,69674.0
1065,54,25,823.0,True,544.0,True,69728.0
1066,11,245,11.0,True,744.0,False,69739.0
1067,71,436,189.0,True,1194.0,False,69810.0
1068,48,306,65.0,True,1726.0,False,69858.0
1069,99,116,1349.0,True,1858.0,False,69957.0
1070,13,270,3598.0,False,1775.0,False,69970.0
1071,96,140,12.0,True,2918.0,False,70066.0
1072,58,495,3598.0,False,524.0,True,70124.0
1073,56,309,13.0,True,2838.0,False,70180.0
1074,11,208,169.0,True,1742.0,False,70191.0
1075,62,341,100.0,True,133.0,True,70253.0
1076,91,169,147.0,True,215.0,True,70344.0
1077,74,346,95.0,True,67.0,True,70418.0
1078,45,443,1779.0,True,364.0,True,70463.0
1079,76,126,359.0,True,336.0,True,70539.0
1080,59,191,1.0,True,4.0,True,70598.0
1081,6,456,29.0,True,92.0,True,70604.0
1082,32,409,2.0,True,2.0,True,70636.0
1083,6,412,2.0,True,1.0,True,70642.0
1084,12,279,3.0,True,3.0,True,70654.0
1085,20,209,3.0,True,51.0,True,70674.0
1086,77,406,9.0,True,4.0,True,70751.0
1087,109,107,2.0,True,2.0,True,70860.0
1088,3,449,170.0,True,182.0,True,70863.0
1089,48,234,3.0,True,25.0,True,70911.0
1090,20,181,3.0,True,3.0,True,70931.0
1091,32,477,2.0,True,2.0,True,70963.0
1092,121,271,2.0,True,3.0,True,71084.0
1093,89,16,3.0,True,3.0,True,71173.0
1094,86,184,3598.0,False,1413.0,False,71259.0
1095,14,176,4.0,True,44.0,True,71273.0
1096,86,207,2.0,True,2.0,True,71359.0
1097,111,180,2.0,True,2.0,True,71470.0
1098,56,192,2.0,True,2.0,True,71526.0
1099,98,85,2.0,True,2.0,True,71624.0
1100,14,28,2.0,True,2.0,True,71638.0
1101,50,495,3.0,True,2.0,True,71688.0
1102,71,397,4.0,True,52.0,True,71759.0
1103,109,64,4.0,True,21.0,True,71868.0
1104,27,63,5.0,True,33.0,True,71895.0
1105,114,275,1.0,True,2.0,True,72009.0
1106,117,324,32.0,True,115.0,True,72126.0
1107,17,14,1.0,True,1.0,True,72143.0
1108,118,225,1.0,True,2.0,True,72261.0
1109,99,444,1.0,True,1.0,True,72360.0
1110,35,113,251.0,True,118.0,True,72395.0
1111,26,66,4.0,True,55.0,True,72421.0
1112,30,319,672.0,True,343.0,True,72451.0
1113,7,400,1.0,True,37.0,True,72458.0
1114,107,120,735.0,True,206.0,True,72565.0
1115,21,324,14.0,True,451.0,False,72586.0
1116,89,357,135.0,True,380.0,True,72675.0
1117,21,75,44.0,True,405.0,True,72696.0
1118,125,207,262.0,True,346.0,True,72821.0
1119,74,216,399.0,True,275.0,True,72895.0
1120,45,399,2.0,True,13.0,True,72940.0
1121,70,344,134.0,True,42.0,True,73010.0
1122,30,233,3229.0,True,39.0,True,73040.0
1123,43,32,511.0,True,1254.0,True,73083.0
1124,41,157,3598.0,False,165.0,True,73124.0
1125,58,219,10.0,True,201.0,True,73182.0
1126,64,416,3598.0,False,175.0,True,73246.0
1127,12,442,3598.0,False,325.0,False,73258.0
1128,22,236,19.0,True,41.0,True,73280.0
1129,39,351,89.0,True,16.0,True,73319.0
1130,23,87,458.0,True,31.0,True,73342.0
