PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
58,15456,15552,15610,96,1,1
111,15167,15611,15722,444,1,1
623,15279,15723,16346,444,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
111,15167,15590,15701,423,1,1
623,15279,15702,16325,423,1,1
19,15553,15570,15589,17,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
111,15167,15572,15683,405,1,1
623,15279,15684,16307,405,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
1,19710,20697,20698,987,1,1
1,20011,20703,20704,692,1,1
98,20656,20734,20832,78,1,1
1,20292,20701,20702,409,1,1
24,19547,20705,20729,1158,1,1
1,19772,20699,20700,927,1,1
134,20387,20833,20967,446,1,1
1854,19626,20733,20733,1107,0,1
2394,19313,21878,24272,2565,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
1,19772,20823,20824,1051,1,1
1,20292,20825,20826,533,1,1
1,20011,20827,20828,816,1,1
24,19547,20798,20822,1251,1,1
1854,19626,20829,20829,1203,0,1
98,20656,20699,20797,43,1,1
134,20387,20830,20964,443,1,1
2394,19313,21878,24272,2565,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
24,19547,20949,20973,1402,1,1
1,19772,20935,20936,1163,1,1
1,20292,20939,20940,647,1,1
1,20011,20937,20938,926,1,1
134,20387,21001,21135,614,1,1
2394,19313,21136,23530,1823,1,1
26,20778,20974,21000,196,1,1
7,20918,20941,20948,23,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
1,20011,20937,20938,926,1,1
1,20292,20939,20940,647,1,1
7,20918,20941,20948,23,1,1
24,19547,20949,20973,1402,1,1
26,20778,20974,21000,196,1,1
