,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime
862,28,171,2.0,True,63.0,True,57399.0
863,52,51,76.0,True,50.0,True,57451.0
864,46,204,3.0,True,30.0,True,57497.0
865,15,184,29.0,True,137.0,True,57512.0
866,18,279,39.0,True,203.0,True,57530.0
867,63,154,75.0,True,49.0,True,57593.0
868,54,203,1714.0,True,1841.0,True,57647.0
869,48,73,15.0,True,7.0,True,57695.0
870,125,144,149.0,True,80.0,True,57820.0
871,95,256,149.0,True,80.0,True,57915.0
872,34,291,4.0,True,10.0,True,57949.0
873,109,288,18.0,True,302.0,True,58058.0
874,37,268,2056.0,True,917.0,True,58095.0
875,121,50,1841.0,True,339.0,True,58216.0
876,82,193,3428.0,True,2366.0,False,58298.0
877,69,268,821.0,True,651.0,True,58367.0
878,54,207,295.0,True,43.0,True,58421.0
879,78,175,147.0,True,80.0,True,58499.0
880,129,131,1622.0,True,861.0,True,58628.0
881,20,232,221.0,True,225.0,True,58648.0
882,104,78,405.0,True,244.0,True,58752.0
883,30,178,3598.0,False,754.0,False,58782.0
884,21,191,3598.0,False,146.0,True,58803.0
885,45,202,30.0,True,386.0,True,58848.0
886,84,163,3598.0,False,1668.0,False,58932.0
887,90,75,663.0,True,414.0,True,59022.0
888,11,217,126.0,True,221.0,True,59033.0
889,129,290,744.0,True,448.0,True,59162.0
890,62,37,191.0,True,185.0,True,59224.0
891,123,114,124.0,True,364.0,True,59347.0
892,66,69,270.0,True,244.0,True,59413.0
893,51,188,263.0,True,323.0,True,59464.0
894,10,63,399.0,True,474.0,True,59474.0
895,46,108,3598.0,False,1762.0,False,59520.0
896,89,183,215.0,True,436.0,True,59609.0
897,81,168,3598.0,False,560.0,False,59690.0
898,20,276,34.0,True,80.0,True,59710.0
899,41,46,3598.0,False,212.0,True,59751.0
900,26,208,290.0,True,68.0,True,59777.0
901,58,99,3598.0,False,486.0,False,59835.0
902,38,61,2.0,True,35.0,True,59873.0
903,85,89,34.0,True,59.0,True,59958.0
904,55,249,53.0,True,81.0,True,60013.0
905,47,145,3598.0,False,139.0,True,60060.0
906,116,42,6.0,True,21.0,True,60176.0
907,95,181,35.0,True,116.0,True,60271.0
908,56,237,5.0,True,166.0,True,60327.0
909,57,249,289.0,True,60.0,True,60384.0
910,30,127,54.0,True,66.0,True,60414.0
911,81,268,3598.0,False,1433.0,True,60495.0
912,68,66,2723.0,True,1863.0,True,60563.0
913,18,288,196.0,True,285.0,True,60581.0
914,65,276,3598.0,False,298.0,True,60646.0
915,75,212,184.0,True,307.0,True,60721.0
916,83,45,149.0,True,64.0,True,60804.0
917,97,211,117.0,True,131.0,True,60901.0
918,114,149,3598.0,False,1257.0,False,61015.0
919,39,238,3598.0,False,848.0,True,61054.0
920,68,192,16.0,True,8.0,True,61122.0
921,39,269,10.0,True,10.0,True,61161.0
922,42,198,3598.0,False,233.0,True,61203.0
923,58,244,1.0,True,6.0,True,61261.0
924,124,212,45.0,True,276.0,True,61385.0
925,35,134,16.0,True,110.0,True,61420.0
926,84,5,2.0,True,22.0,True,61504.0
927,59,196,53.0,True,115.0,True,61563.0
928,70,266,2.0,True,2.0,True,61633.0
929,40,121,39.0,True,43.0,True,61673.0
930,52,118,31.0,True,22.0,True,61725.0
931,11,94,6.0,True,42.0,True,61736.0
932,119,32,22.0,True,44.0,True,61855.0
933,48,180,263.0,True,490.0,True,61903.0
934,68,20,231.0,True,81.0,True,61971.0
935,82,288,16.0,True,452.0,True,62053.0
936,42,78,43.0,True,35.0,True,62095.0
937,55,159,15.0,True,12.0,True,62150.0
938,75,236,23.0,True,34.0,True,62225.0
939,34,14,3.0,True,8.0,True,62259.0
940,32,251,123.0,True,93.0,True,62291.0
941,98,268,102.0,True,197.0,True,62389.0
942,11,174,589.0,True,284.0,True,62400.0
943,124,243,2.0,True,15.0,True,62524.0
944,95,199,2.0,True,7.0,True,62619.0
945,65,257,167.0,True,329.0,True,62684.0
946,118,195,630.0,True,114.0,True,62802.0
947,19,56,132.0,True,36.0,True,62821.0
948,16,249,71.0,True,364.0,False,62837.0
949,12,25,20.0,True,23.0,True,62849.0
950,2,17,2.0,True,20.0,True,62851.0
951,89,270,339.0,True,240.0,True,62940.0
952,125,88,5.0,True,19.0,True,63065.0
953,67,147,17.0,True,17.0,True,63132.0
954,113,132,11.0,True,230.0,True,63245.0
955,77,298,21.0,True,29.0,True,63322.0
956,94,133,7.0,True,54.0,True,63416.0
957,5,229,131.0,True,36.0,True,63421.0
958,33,286,72.0,True,116.0,True,63454.0
959,30,176,7.0,True,22.0,True,63484.0
960,20,110,875.0,True,23.0,True,63504.0
961,85,95,214.0,True,262.0,True,63589.0
962,120,128,189.0,True,282.0,True,63709.0
963,53,220,124.0,True,138.0,True,63762.0
964,39,13,110.0,True,128.0,True,63801.0
965,79,208,3598.0,False,3289.0,False,63880.0
966,46,41,455.0,True,349.0,True,63926.0
967,53,82,3598.0,False,1021.0,False,63979.0
968,31,32,3.0,True,5.0,True,64010.0
969,48,187,219.0,True,284.0,True,64058.0
970,55,285,3598.0,False,2704.0,False,64113.0
971,25,211,3598.0,False,2005.0,False,64138.0
