,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,MIPAttended,Stopped,MIPnotScheduled,MIPRunTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
139,19,85,2.0,True,2.0,True,2677.0,-1,0,0,0.0,135,5008.0,5008.0,2331.0,2331.0,0.0,0.0,0.0,0.0
140,30,39,1017.0,True,1017.0,True,2707.0,-1,0,0,0.0,54,5008.0,5008.0,2301.0,2301.0,0.0,0.0,0.0,0.0
141,2,69,2577.0,True,2577.0,True,2709.0,-1,0,0,0.0,44,5008.0,5008.0,2299.0,2299.0,0.0,0.0,0.0,0.0
142,26,48,3.0,True,3.0,True,2735.0,-1,0,0,0.0,130,5008.0,5008.0,2273.0,2273.0,0.0,0.0,0.0,0.0
143,1,23,99.0,True,99.0,True,2736.0,-1,0,0,0.0,76,5008.0,5008.0,2272.0,2272.0,0.0,0.0,0.0,0.0
144,27,24,1.0,True,1.0,True,2763.0,-1,0,0,0.0,142,5008.0,5008.0,2245.0,2245.0,0.0,0.0,0.0,0.0
145,13,48,132.0,True,132.0,True,2776.0,-1,0,0,0.0,74,5008.0,5008.0,2232.0,2232.0,0.0,0.0,0.0,0.0
146,27,39,45.0,True,45.0,True,2803.0,-1,0,0,0.0,91,5008.0,5008.0,2205.0,2205.0,0.0,0.0,0.0,0.0
147,24,12,90.0,True,90.0,True,2827.0,-1,0,0,0.0,79,5008.0,5008.0,2181.0,2181.0,0.0,0.0,0.0,0.0
148,32,83,3598.0,False,3598.0,False,2859.0,-1,0,0,0.0,9,5008.0,5008.0,2149.0,2149.0,0.0,0.0,0.0,0.0
149,14,21,1.0,True,1.0,True,2873.0,-1,0,0,0.0,159,5008.0,5008.0,2135.0,2135.0,0.0,0.0,0.0,0.0
150,6,24,1469.0,True,1469.0,True,2879.0,-1,0,0,0.0,53,5008.0,5008.0,2129.0,2129.0,0.0,0.0,0.0,0.0
151,1,12,2637.0,True,2637.0,True,2880.0,-1,0,0,0.0,43,5008.0,5008.0,2128.0,2128.0,0.0,0.0,0.0,0.0
152,11,50,1.0,True,1.0,True,2891.0,-1,0,0,0.0,153,5008.0,5008.0,2117.0,2117.0,0.0,0.0,0.0,0.0
153,32,19,244.0,True,244.0,True,2923.0,-1,0,0,0.0,66,5008.0,5008.0,2085.0,2085.0,0.0,0.0,0.0,0.0
154,3,2,10.0,True,10.0,True,2926.0,-1,0,0,0.0,107,5008.0,5008.0,2082.0,2082.0,0.0,0.0,0.0,0.0
155,20,16,2799.0,True,2799.0,True,2946.0,-1,0,0,0.0,42,5008.0,5008.0,2062.0,2062.0,0.0,0.0,0.0,0.0
156,16,32,2.0,True,2.0,True,2962.0,-1,0,0,0.0,138,5008.0,5008.0,2046.0,2046.0,0.0,0.0,0.0,0.0
157,35,68,657.0,True,657.0,True,2997.0,-1,0,0,0.0,58,5008.0,5008.0,2011.0,2011.0,0.0,0.0,0.0,0.0
158,18,28,503.0,True,503.0,True,3015.0,-1,0,0,0.0,60,5008.0,5008.0,1993.0,1993.0,0.0,0.0,0.0,0.0
159,13,11,3170.0,True,3170.0,True,3028.0,-1,0,0,0.0,40,5008.0,5008.0,1980.0,1980.0,0.0,0.0,0.0,0.0
160,15,89,22.0,True,22.0,True,3043.0,-1,0,0,0.0,101,5008.0,5008.0,1965.0,1965.0,0.0,0.0,0.0,0.0
161,1,75,3598.0,False,3598.0,False,3044.0,-1,0,0,0.0,26,5008.0,5008.0,1964.0,1964.0,0.0,0.0,0.0,0.0
162,28,71,1.0,True,1.0,True,3072.0,-1,0,0,0.0,181,5008.0,5008.0,1936.0,1936.0,0.0,0.0,0.0,0.0
163,4,81,8.0,True,8.0,True,3076.0,-1,0,0,0.0,111,5008.0,5008.0,1932.0,1932.0,0.0,0.0,0.0,0.0
164,18,62,2.0,True,2.0,True,3094.0,-1,0,0,0.0,139,5008.0,5008.0,1914.0,1914.0,0.0,0.0,0.0,0.0
165,26,68,3373.0,True,3373.0,True,3120.0,-1,0,0,0.0,38,5008.0,5008.0,1888.0,1888.0,0.0,0.0,0.0,0.0
166,11,86,211.0,True,211.0,True,3131.0,-1,0,0,0.0,69,5008.0,5008.0,1877.0,1877.0,0.0,0.0,0.0,0.0
167,35,61,1582.0,True,1582.0,True,3166.0,-1,0,0,0.0,51,5008.0,5008.0,1842.0,1842.0,0.0,0.0,0.0,0.0
168,17,7,2.0,True,2.0,True,3183.0,-1,0,0,0.0,140,5008.0,5008.0,1825.0,1825.0,0.0,0.0,0.0,0.0
169,13,82,2518.0,True,2518.0,True,3196.0,-1,0,0,0.0,45,5008.0,5008.0,1812.0,1812.0,0.0,0.0,0.0,0.0
170,15,50,191.0,True,191.0,True,3211.0,-1,0,0,0.0,70,5008.0,5008.0,1797.0,1797.0,0.0,0.0,0.0,0.0
