,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,Stopped,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
155,20,16,2799.0,True,1928.0,True,2946.0,0,80,20653.0,20653.0,17707.0,17707.0,0.0,0.0,0.0,0.0
554,35,88,128.0,True,1941.0,False,11242.0,0,79,20654.0,20654.0,9412.0,9412.0,0.0,0.0,0.0,0.0
412,3,34,3598.0,False,1941.0,False,8363.0,0,78,20655.0,20655.0,12292.0,12292.0,0.0,0.0,0.0,0.0
558,2,8,3598.0,False,1946.0,False,11311.0,0,77,20656.0,20656.0,9345.0,9345.0,0.0,0.0,0.0,0.0
1038,26,56,3598.0,False,1950.0,False,20556.0,0,76,20657.0,20657.0,101.0,101.0,0.0,0.0,0.0,0.0
334,13,88,2643.0,True,1950.0,True,6633.0,0,75,20658.0,20658.0,14025.0,14025.0,0.0,0.0,0.0,0.0
1041,25,12,3598.0,False,1362.0,False,20658.0,0,75,20659.0,20659.0,1.0,1.0,0.0,0.0,0.0,0.0
62,27,11,3598.0,False,1955.0,False,1218.0,0,74,20660.0,20660.0,19442.0,19442.0,0.0,0.0,0.0,0.0
287,8,40,3598.0,False,1959.0,False,5591.0,0,73,20661.0,20661.0,15070.0,15070.0,0.0,0.0,0.0,0.0
971,38,63,3598.0,False,2005.0,False,19247.0,0,72,20662.0,20662.0,1415.0,1415.0,0.0,0.0,0.0,0.0
322,9,53,3598.0,False,2047.0,False,6376.0,0,71,20663.0,20663.0,14287.0,14287.0,0.0,0.0,0.0,0.0
1036,20,89,1634.0,True,2075.0,True,20521.0,0,70,20664.0,20664.0,143.0,143.0,0.0,0.0,0.0,0.0
481,22,79,3598.0,False,2095.0,False,9702.0,0,69,20665.0,20665.0,10963.0,10963.0,0.0,0.0,0.0,0.0
413,1,51,3598.0,False,2129.0,False,8364.0,0,68,20666.0,20666.0,12302.0,12302.0,0.0,0.0,0.0,0.0
523,21,32,3598.0,False,2148.0,False,10618.0,0,67,20667.0,20667.0,10049.0,10049.0,0.0,0.0,0.0,0.0
467,27,60,3598.0,False,2148.0,False,9409.0,0,66,20668.0,20668.0,11259.0,11259.0,0.0,0.0,0.0,0.0
599,12,7,784.0,True,2153.0,False,12205.0,0,65,20669.0,20669.0,8464.0,8464.0,0.0,0.0,0.0,0.0
151,1,12,2637.0,True,2153.0,False,2880.0,0,64,20670.0,20670.0,17790.0,17790.0,0.0,0.0,0.0,0.0
737,20,34,3598.0,False,2163.0,False,14791.0,0,63,20671.0,20671.0,5880.0,5880.0,0.0,0.0,0.0,0.0
1040,38,22,1928.0,True,2193.0,False,20633.0,0,62,20672.0,20672.0,39.0,39.0,0.0,0.0,0.0,0.0
409,19,87,3598.0,False,2239.0,False,8312.0,0,61,20673.0,20673.0,12361.0,12361.0,0.0,0.0,0.0,0.0
