,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
209,18,22,3598.0,False,3598.0,False,8006.0,35,11641.0,11641.0,3635.0,3635.0,0.0,0.0,0.0,0.0
281,61,11,3598.0,False,3598.0,False,10837.0,34,11642.0,11642.0,805.0,805.0,0.0,0.0,0.0,0.0
223,48,12,3598.0,False,3598.0,False,8447.0,33,11643.0,11643.0,3196.0,3196.0,0.0,0.0,0.0,0.0
288,73,5,3598.0,False,3598.0,False,11224.0,32,11644.0,11644.0,420.0,420.0,0.0,0.0,0.0,0.0
244,62,15,3598.0,False,3598.0,False,9229.0,31,11645.0,11645.0,2416.0,2416.0,0.0,0.0,0.0,0.0
241,58,18,3598.0,False,3598.0,False,9121.0,30,11646.0,11646.0,2525.0,2525.0,0.0,0.0,0.0,0.0
251,57,25,3598.0,False,3598.0,False,9548.0,29,11647.0,11647.0,2099.0,2099.0,0.0,0.0,0.0,0.0
229,47,6,3598.0,False,3598.0,False,8765.0,28,11648.0,11648.0,2883.0,2883.0,0.0,0.0,0.0,0.0
296,77,23,3598.0,False,3598.0,False,11550.0,27,11649.0,11649.0,99.0,99.0,0.0,0.0,0.0,0.0
273,10,26,3598.0,False,3598.0,False,10455.0,26,11650.0,11650.0,1195.0,1195.0,0.0,0.0,0.0,0.0
297,78,18,3598.0,False,3598.0,False,11628.0,25,11651.0,11651.0,23.0,23.0,0.0,0.0,0.0,0.0
221,35,21,3598.0,False,3598.0,False,8375.0,24,11652.0,11652.0,3277.0,3277.0,0.0,0.0,0.0,0.0
252,4,7,3598.0,False,3598.0,False,9552.0,23,11653.0,11653.0,2101.0,2101.0,0.0,0.0,0.0,0.0
234,18,21,3598.0,False,3598.0,False,8914.0,22,11654.0,11654.0,2740.0,2740.0,0.0,0.0,0.0,0.0
259,11,7,3598.0,False,3598.0,False,9858.0,21,11655.0,11655.0,1797.0,1797.0,0.0,0.0,0.0,0.0
257,33,19,3598.0,False,3598.0,False,9846.0,20,11656.0,11656.0,1810.0,1810.0,0.0,0.0,0.0,0.0
287,39,29,3598.0,False,3598.0,False,11151.0,19,11657.0,11657.0,506.0,506.0,0.0,0.0,0.0,0.0
286,33,20,3598.0,False,3598.0,False,11112.0,18,11658.0,11658.0,546.0,546.0,0.0,0.0,0.0,0.0
237,34,8,3598.0,False,3598.0,False,8968.0,17,11659.0,11659.0,2691.0,2691.0,0.0,0.0,0.0,0.0
277,23,23,3598.0,False,3598.0,False,10625.0,16,11660.0,11660.0,1035.0,1035.0,0.0,0.0,0.0,0.0
258,1,4,3598.0,False,3598.0,False,9847.0,15,11661.0,11661.0,1814.0,1814.0,0.0,0.0,0.0,0.0
