,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,Stopped,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
700,29,24,3598.0,False,585.0,False,11116.0,0,149,11553.0,11553.0,437.0,437.0,0.0,0.0,0.0,0.0
525,22,4,689.0,True,619.0,True,8281.0,0,148,11554.0,11554.0,3273.0,3273.0,0.0,0.0,0.0,0.0
370,12,3,3598.0,False,619.0,False,5903.0,0,147,11555.0,11555.0,5652.0,5652.0,0.0,0.0,0.0,0.0
619,4,17,2005.0,True,654.0,True,9841.0,0,146,11556.0,11556.0,1715.0,1715.0,0.0,0.0,0.0,0.0
608,3,1,1416.0,True,654.0,True,9703.0,0,145,11557.0,11557.0,1854.0,1854.0,0.0,0.0,0.0,0.0
667,10,27,3598.0,False,660.0,False,10619.0,0,144,11558.0,11558.0,939.0,939.0,0.0,0.0,0.0,0.0
517,30,20,3598.0,False,660.0,False,8162.0,0,143,11559.0,11559.0,3397.0,3397.0,0.0,0.0,0.0,0.0
616,5,27,3598.0,False,678.0,False,9797.0,0,142,11560.0,11560.0,1763.0,1763.0,0.0,0.0,0.0,0.0
419,15,14,123.0,True,688.0,True,6612.0,0,141,11561.0,11561.0,4949.0,4949.0,0.0,0.0,0.0,0.0
703,23,16,230.0,True,692.0,True,11168.0,0,140,11562.0,11562.0,394.0,394.0,0.0,0.0,0.0,0.0
480,25,14,12.0,True,730.0,True,7594.0,0,139,11563.0,11563.0,3969.0,3969.0,0.0,0.0,0.0,0.0
514,6,15,3598.0,False,732.0,True,8115.0,0,138,11564.0,11564.0,3449.0,3449.0,0.0,0.0,0.0,0.0
405,21,8,840.0,True,804.0,True,6388.0,0,137,11565.0,11565.0,5177.0,5177.0,0.0,0.0,0.0,0.0
394,18,27,4.0,True,811.0,False,6256.0,0,136,11566.0,11566.0,5310.0,5310.0,0.0,0.0,0.0,0.0
528,10,1,3598.0,False,858.0,False,8329.0,0,135,11567.0,11567.0,3238.0,3238.0,0.0,0.0,0.0,0.0
690,9,13,3598.0,False,904.0,False,10919.0,0,134,11568.0,11568.0,649.0,649.0,0.0,0.0,0.0,0.0
562,16,11,2.0,True,947.0,False,8952.0,0,133,11569.0,11569.0,2617.0,2617.0,0.0,0.0,0.0,0.0
345,4,1,3000.0,True,994.0,True,5515.0,0,132,11570.0,11570.0,6055.0,6055.0,0.0,0.0,0.0,0.0
730,23,9,1.0,True,1.0,True,11570.0,0,132,11571.0,11572.0,1.0,2.0,0.0,0.0,1.0,1.0
438,1,23,3007.0,True,994.0,True,6902.0,0,131,11573.0,11573.0,4671.0,4671.0,0.0,0.0,0.0,0.0
476,29,1,3598.0,False,1031.0,False,7510.0,0,130,11574.0,11574.0,4064.0,4064.0,0.0,0.0,0.0,0.0
521,26,3,3598.0,False,1070.0,True,8217.0,0,129,11575.0,11575.0,3358.0,3358.0,0.0,0.0,0.0,0.0
455,10,2,3598.0,False,1089.0,False,7148.0,0,128,11576.0,11576.0,4428.0,4428.0,0.0,0.0,0.0,0.0
463,9,5,3598.0,False,1089.0,False,7268.0,0,127,11577.0,11577.0,4309.0,4309.0,0.0,0.0,0.0,0.0
447,28,29,3598.0,False,1094.0,False,7026.0,0,126,11578.0,11578.0,4552.0,4552.0,0.0,0.0,0.0,0.0
451,19,21,3598.0,False,1094.0,False,7071.0,0,125,11579.0,11579.0,4508.0,4508.0,0.0,0.0,0.0,0.0
443,10,14,3598.0,False,1094.0,False,6934.0,0,124,11580.0,11580.0,4646.0,4646.0,0.0,0.0,0.0,0.0
629,27,2,3598.0,False,1112.0,True,10036.0,0,123,11581.0,11581.0,1545.0,1545.0,0.0,0.0,0.0,0.0
689,3,16,1.0,True,1186.0,True,10910.0,0,122,11582.0,11582.0,672.0,672.0,0.0,0.0,0.0,0.0
697,14,25,1.0,True,1186.0,True,11048.0,0,121,11583.0,11583.0,535.0,535.0,0.0,0.0,0.0,0.0
