,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
397,2,12,3598.0,False,416.0,False,6278.0,137,8892.0,8892.0,2614.0,2614.0,0.0,0.0,0.0,0.0
385,26,8,3598.0,False,416.0,False,6159.0,136,8893.0,8893.0,2734.0,2734.0,0.0,0.0,0.0,0.0
559,25,11,42.0,True,35.0,True,8893.0,136,8894.0,8936.0,1.0,43.0,0.0,0.0,1.0,1.0
560,23,10,323.0,True,173.0,True,8916.0,137,8937.0,8937.0,21.0,21.0,0.0,0.0,0.0,0.0
373,4,28,3598.0,False,416.0,False,5935.0,136,8938.0,8938.0,3003.0,3003.0,0.0,0.0,0.0,0.0
355,30,19,364.0,True,426.0,True,5672.0,135,8939.0,8939.0,3267.0,3267.0,0.0,0.0,0.0,0.0
342,13,21,443.0,True,426.0,True,5482.0,134,8940.0,8940.0,3458.0,3458.0,0.0,0.0,0.0,0.0
410,8,17,596.0,True,432.0,True,6468.0,133,8941.0,8941.0,2473.0,2473.0,0.0,0.0,0.0,0.0
531,3,1,3598.0,False,484.0,False,8373.0,132,8942.0,8942.0,569.0,569.0,0.0,0.0,0.0,0.0
468,13,2,3598.0,False,484.0,False,7378.0,131,8943.0,8943.0,1565.0,1565.0,0.0,0.0,0.0,0.0
343,3,15,850.0,True,497.0,True,5485.0,130,8944.0,8944.0,3459.0,3459.0,0.0,0.0,0.0,0.0
356,26,28,266.0,True,497.0,True,5698.0,129,8945.0,8945.0,3247.0,3247.0,0.0,0.0,0.0,0.0
474,1,24,129.0,True,527.0,False,7474.0,128,8946.0,8946.0,1472.0,1472.0,0.0,0.0,0.0,0.0
446,27,16,3598.0,False,558.0,False,6998.0,127,8947.0,8947.0,1949.0,1949.0,0.0,0.0,0.0,0.0
450,13,25,3598.0,False,558.0,False,7052.0,126,8948.0,8948.0,1896.0,1896.0,0.0,0.0,0.0,0.0
442,10,18,3598.0,False,558.0,False,6924.0,125,8949.0,8949.0,2025.0,2025.0,0.0,0.0,0.0,0.0
525,22,4,689.0,True,619.0,True,8281.0,124,8950.0,8950.0,669.0,669.0,0.0,0.0,0.0,0.0
370,12,3,3598.0,False,619.0,False,5903.0,123,8951.0,8951.0,3048.0,3048.0,0.0,0.0,0.0,0.0
517,30,20,3598.0,False,660.0,False,8162.0,122,8952.0,8952.0,790.0,790.0,0.0,0.0,0.0,0.0
419,15,14,123.0,True,688.0,True,6612.0,122,8953.0,8953.0,2341.0,2341.0,0.0,0.0,0.0,0.0
480,25,14,12.0,True,730.0,True,7594.0,121,8954.0,8954.0,1360.0,1360.0,0.0,0.0,0.0,0.0
514,6,15,3598.0,False,732.0,True,8115.0,120,8955.0,8955.0,840.0,840.0,0.0,0.0,0.0,0.0
405,21,8,840.0,True,804.0,True,6388.0,119,8956.0,8956.0,2568.0,2568.0,0.0,0.0,0.0,0.0
394,18,27,4.0,True,811.0,False,6256.0,118,8957.0,8957.0,2701.0,2701.0,0.0,0.0,0.0,0.0
528,10,1,3598.0,False,858.0,False,8329.0,117,8958.0,8958.0,629.0,629.0,0.0,0.0,0.0,0.0
562,16,11,2.0,True,947.0,False,8952.0,116,8959.0,8961.0,7.0,9.0,0.0,0.0,1.0,1.0
345,4,1,3000.0,True,994.0,True,5515.0,115,8962.0,8962.0,3447.0,3447.0,0.0,0.0,0.0,0.0
438,1,23,3007.0,True,994.0,True,6902.0,114,8963.0,8963.0,2061.0,2061.0,0.0,0.0,0.0,0.0
330,18,1,3598.0,False,1003.0,False,5247.0,113,8964.0,8964.0,3717.0,3717.0,0.0,0.0,0.0,0.0
